tm_inchikey	rxsmiles	route_index
OIAHUUKFQGKEQV-UHFFFAOYSA-N	[Br:1][C:2]1[CH:7]=[C:6]([O:8][CH3:9])[CH:5]=[CH:4][C:3]=1[C:10](O)([CH3:12])[CH3:11].[CH:14]1[CH:19]=[C:18]2[CH:20]=[CH:21][O:22][C:17]2=[CH:16][CH:15]=1>O>[Br:1][C:2]1[CH:7]=[C:6]([O:8][CH3:9])[CH:5]=[CH:4][C:3]=1[C:10]([C:21]1[O:22][C:17]2[CH:16]=[CH:15][CH:14]=[CH:19][C:18]=2[CH:20]=1)([CH3:12])[CH3:11]	1
