tm_inchikey	rxsmiles	route_index
GCNGMJUUAPJOKS-YUMQZZPRSA-N	[Br:1][C:2]1[C:3]([C@@H:9]2[CH2:13][O:12][CH2:11][C@H:10]2[OH:14])=[C:4]([CH3:8])[S:5][C:6]=1[CH3:7]>C(OC=C)(=O)C>[Br:1][C:2]1[C:3]([C@H:9]2[CH2:13][O:12][CH2:11][C@@H:10]2[OH:14])=[C:4]([CH3:8])[S:5][C:6]=1[CH3:7]	1
GCNGMJUUAPJOKS-YUMQZZPRSA-N	Br[C:7]1[C:11]([Br:12])=[C:10]([CH3:13])[S:9][C:8]=1[CH3:14].[O:15]1[CH:20]2[CH:16]1[CH2:17][O:18][CH2:19]2>B(F)(F)F.CCOCC.C([Li])CCC.C1COCC1.[NH4+].[Cl-]>[Br:12][C:11]1[C:7]([C@@H:20]2[CH2:19][O:18][CH2:17][C@H:16]2[OH:15])=[C:8]([CH3:14])[S:9][C:10]=1[CH3:13] |f:2.3,6.7|	1
