tm_inchikey	rxsmiles	route_index
VDPZXQIMNSUZRT-XMMPIXPASA-N	[CH2:1]([O:3][C:4]([C:6]1([C:9]2[CH:14]=[CH:13][C:12]([C:15]3[CH:20]=[CH:19][C:18]([C:21]4[O:25][N:24]=[C:23]([CH3:26])[C:22]=4[CH2:27][CH2:28][C:29](O)=[O:30])=[CH:17][CH:16]=3)=[CH:11][CH:10]=2)[CH2:8][CH2:7]1)=[O:5])[CH3:2].[CH3:32][NH:33][C@H:34]([CH3:41])[C:35]1[CH:40]=[CH:39][CH:38]=[CH:37][CH:36]=1>>[CH2:1]([O:3][C:4]([C:6]1([C:9]2[CH:14]=[CH:13][C:12]([C:15]3[CH:16]=[CH:17][C:18]([C:21]4[O:25][N:24]=[C:23]([CH3:26])[C:22]=4[CH2:27][CH2:28][C:29](=[O:30])[N:33]([CH3:32])[C@@H:34]([C:35]4[CH:40]=[CH:39][CH:38]=[CH:37][CH:36]=4)[CH3:41])=[CH:19][CH:20]=3)=[CH:11][CH:10]=2)[CH2:7][CH2:8]1)=[O:5])[CH3:2]	1
