tm_inchikey	rxsmiles	route_index
DLLGXKPWXXZQFL-UHFFFAOYSA-N	[C:15]([O:19][C:20]([NH:22][CH2:23][C:24]1[CH:32]=[CH:31][C:27]([C:28](O)=[O:29])=[C:26]([Cl:33])[CH:25]=1)=[O:21])([CH3:18])([CH3:17])[CH3:16].[Cl:1][C:2]1[CH:8]=[CH:7][C:5]([NH2:6])=[CH:4][C:3]=1[C:9]1[CH:14]=[CH:13][CH:12]=[CH:11][N:10]=1>>[Cl:33][C:26]1[CH:25]=[C:24]([CH:32]=[CH:31][C:27]=1[C:28](=[O:29])[NH:6][C:5]1[CH:7]=[CH:8][C:2]([Cl:1])=[C:3]([C:9]2[CH:14]=[CH:13][CH:12]=[CH:11][N:10]=2)[CH:4]=1)[CH2:23][NH:22][C:20](=[O:21])[O:19][C:15]([CH3:18])([CH3:17])[CH3:16]	1
