tm_inchikey	rxsmiles	route_index	mapped_reaction_smiles
VDPZXQIMNSUZRT-XMMPIXPASA-N	[CH2:1]([O:3][C:4]([C:6]1([C:9]2[CH:14]=[CH:13][C:12]([C:15]3[CH:20]=[CH:19][C:18]([C:21]4[O:25][N:24]=[C:23]([CH3:26])[C:22]=4[CH2:27][CH2:28][C:29](O)=[O:30])=[CH:17][CH:16]=3)=[CH:11][CH:10]=2)[CH2:8][CH2:7]1)=[O:5])[CH3:2].[CH3:32][NH:33][C@H:34]([CH3:41])[C:35]1[CH:40]=[CH:39][CH:38]=[CH:37][CH:36]=1>>[CH2:1]([O:3][C:4]([C:6]1([C:9]2[CH:14]=[CH:13][C:12]([C:15]3[CH:16]=[CH:17][C:18]([C:21]4[O:25][N:24]=[C:23]([CH3:26])[C:22]=4[CH2:27][CH2:28][C:29](=[O:30])[N:33]([CH3:32])[C@@H:34]([C:35]4[CH:40]=[CH:39][CH:38]=[CH:37][CH:36]=4)[CH3:41])=[CH:19][CH:20]=3)=[CH:11][CH:10]=2)[CH2:7][CH2:8]1)=[O:5])[CH3:2]	1	O[C:23]([CH2:22][CH2:21][c:20]1[c:15](-[c:14]2[cH:13][cH:12][c:11](-[c:10]3[cH:9][cH:8][c:7]([C:6]4([C:4]([O:3][CH2:2][CH3:1])=[O:5])[CH2:39][CH2:40]4)[cH:38][cH:37]3)[cH:36][cH:35]2)[o:16][n:17][c:18]1[CH3:19])=[O:24].[NH:25]([CH3:26])[C@H:27]([CH3:28])[c:29]1[cH:30][cH:31][cH:32][cH:33][cH:34]1>>[CH3:1][CH2:2][O:3][C:4](=[O:5])[C:6]1([c:7]2[cH:8][cH:9][c:10](-[c:11]3[cH:12][cH:13][c:14](-[c:15]4[o:16][n:17][c:18]([CH3:19])[c:20]4[CH2:21][CH2:22][C:23](=[O:24])[N:25]([CH3:26])[C@H:27]([CH3:28])[c:29]4[cH:30][cH:31][cH:32][cH:33][cH:34]4)[cH:35][cH:36]3)[cH:37][cH:38]2)[CH2:39][CH2:40]1
