tm_inchikey	similarity
JKBYBPNRTMHEGS-UHFFFAOYSA-N	0.9248562845252303
JKBYBPNRTMHEGS-UHFFFAOYSA-N	0.9248562845252303
JKBYBPNRTMHEGS-UHFFFAOYSA-N	0.5099943274274238
JKBYBPNRTMHEGS-UHFFFAOYSA-N	0.5178219577695148
JKBYBPNRTMHEGS-UHFFFAOYSA-N	0.5099943274274238
JKBYBPNRTMHEGS-UHFFFAOYSA-N	0.5099943274274238
JKBYBPNRTMHEGS-UHFFFAOYSA-N	0.5099943274274238
JKBYBPNRTMHEGS-UHFFFAOYSA-N	0.5399962934437249
JKBYBPNRTMHEGS-UHFFFAOYSA-N	0.4389565100690752
JKBYBPNRTMHEGS-UHFFFAOYSA-N	1.0
JKBYBPNRTMHEGS-UHFFFAOYSA-N	0.5158740382394073
JKBYBPNRTMHEGS-UHFFFAOYSA-N	0.416328822757058
JKBYBPNRTMHEGS-UHFFFAOYSA-N	0.5158740382394073
JKBYBPNRTMHEGS-UHFFFAOYSA-N	0.5158740382394073
JKBYBPNRTMHEGS-UHFFFAOYSA-N	0.5158740382394073
JKBYBPNRTMHEGS-UHFFFAOYSA-N	0.43750643962994196
JKBYBPNRTMHEGS-UHFFFAOYSA-N	0.3072298046823417
JKBYBPNRTMHEGS-UHFFFAOYSA-N	0.5158740382394073
JKBYBPNRTMHEGS-UHFFFAOYSA-N	0.416328822757058
JKBYBPNRTMHEGS-UHFFFAOYSA-N	0.5158740382394073
JKBYBPNRTMHEGS-UHFFFAOYSA-N	0.5158740382394073
JKBYBPNRTMHEGS-UHFFFAOYSA-N	0.5158740382394073
JKBYBPNRTMHEGS-UHFFFAOYSA-N	0.43750643962994196
JKBYBPNRTMHEGS-UHFFFAOYSA-N	0.3072298046823417
JKBYBPNRTMHEGS-UHFFFAOYSA-N	0.9332371282788765
JKBYBPNRTMHEGS-UHFFFAOYSA-N	1.0
JKBYBPNRTMHEGS-UHFFFAOYSA-N	1.0
JKBYBPNRTMHEGS-UHFFFAOYSA-N	1.0
JKBYBPNRTMHEGS-UHFFFAOYSA-N	0.7293315489133168
JKBYBPNRTMHEGS-UHFFFAOYSA-N	0.724467943507227
JKBYBPNRTMHEGS-UHFFFAOYSA-N	0.9332371282788765
JKBYBPNRTMHEGS-UHFFFAOYSA-N	0.9332371282788765
JKBYBPNRTMHEGS-UHFFFAOYSA-N	0.9332371282788765
JKBYBPNRTMHEGS-UHFFFAOYSA-N	0.7327857894984063
JKBYBPNRTMHEGS-UHFFFAOYSA-N	0.7289852246343868
JKBYBPNRTMHEGS-UHFFFAOYSA-N	1.0
JKBYBPNRTMHEGS-UHFFFAOYSA-N	1.0
JKBYBPNRTMHEGS-UHFFFAOYSA-N	0.7293315489133168
JKBYBPNRTMHEGS-UHFFFAOYSA-N	0.724467943507227
JKBYBPNRTMHEGS-UHFFFAOYSA-N	1.0
JKBYBPNRTMHEGS-UHFFFAOYSA-N	0.7293315489133168
JKBYBPNRTMHEGS-UHFFFAOYSA-N	0.724467943507227
JKBYBPNRTMHEGS-UHFFFAOYSA-N	0.7293315489133168
JKBYBPNRTMHEGS-UHFFFAOYSA-N	0.724467943507227
